Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1654869560.5828304,35831,1654869560,581113738,imu_link,-2.525027775845956e-05,9.372254862682894e-05,-2.4052160370047204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.5933564,35832,1654869560,591121172,imu_link,-2.525027775845956e-05,9.372254862682894e-05,-2.4052160370047204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6028135,35833,1654869560,601111977,imu_link,-2.696786577871535e-05,9.359089017380029e-05,-2.266008777951356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6129117,35834,1654869560,611108596,imu_link,-2.740431773418095e-05,9.334504284197465e-05,-2.314533958269749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6226037,35835,1654869560,621114030,imu_link,-2.6312163754482754e-05,9.362719720229506e-05,-2.327270522073377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.634164,35836,1654869560,631161389,imu_link,-2.7974647309747525e-05,9.271257295040414e-05,-2.4935869078035466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6427047,35837,1654869560,641112843,imu_link,-2.7974647309747525e-05,9.271257295040414e-05,-2.4935869078035466e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6533418,35838,1654869560,651107592,imu_link,-2.8290871341596358e-05,9.285889245802537e-05,-2.4017768737394363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6627538,35839,1654869560,661109934,imu_link,-2.9427215849864297e-05,9.241484076483175e-05,-2.4362590920645744e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.6749191,35840,1654869560,671108090,imu_link,-3.094400744885206e-05,9.227997361449525e-05,-2.2953770894673653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.682709,35841,1654869560,681110210,imu_link,-3.1673393095843494e-05,9.195966413244605e-05,-2.324255183339119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.693807,35842,1654869560,691159717,imu_link,-3.112847844022326e-05,9.217038314091042e-05,-2.3143849830375984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7027378,35843,1654869560,701107004,imu_link,-3.112847844022326e-05,9.217038314091042e-05,-2.3143849830375984e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7139988,35844,1654869560,711081291,imu_link,-3.2656924304319546e-05,9.131199476541951e-05,-2.440583921270445e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7226005,35845,1654869560,721114002,imu_link,-3.392775033717044e-05,9.108273661695421e-05,-2.3512588086305186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7334914,35846,1654869560,731105214,imu_link,-3.310783358756453e-05,9.135941218119115e-05,-2.3607819457538426e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7428358,35847,1654869560,741108926,imu_link,-3.536744770826772e-05,9.088744991458952e-05,-2.2104653908172622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7546842,35848,1654869560,751112175,imu_link,-3.536744770826772e-05,9.088744991458952e-05,-2.2104653908172622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7629216,35849,1654869560,761111720,imu_link,-3.673858009278774e-05,9.007061453303322e-05,-2.3185370082501322e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7736182,35850,1654869560,771108192,imu_link,-3.536135409376584e-05,9.054434485733509e-05,-2.3479709852836095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.783744,35851,1654869560,781105367,imu_link,-3.555461807991378e-05,9.034323738887906e-05,-2.395764568063896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.7954013,35852,1654869560,791111504,imu_link,-3.77349388145376e-05,8.957052341429517e-05,-2.3520113245467655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8027883,35853,1654869560,801108290,imu_link,-3.77349388145376e-05,8.957052341429517e-05,-2.3520113245467655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8143961,35854,1654869560,811107262,imu_link,-3.746277070604265e-05,8.974976663012058e-05,-2.3270584279089235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8251073,35855,1654869560,821107585,imu_link,-3.79897428501863e-05,8.971925126388669e-05,-2.2521884602610953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8333328,35856,1654869560,831113500,imu_link,-3.871751687256619e-05,8.931105548981577e-05,-2.2901724150869995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8428223,35857,1654869560,841109694,imu_link,-3.9826853026170284e-05,8.893429912859574e-05,-2.2461321350419894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8532028,35858,1654869560,851106461,imu_link,-3.899528019246645e-05,8.932739729061723e-05,-2.2360334696713835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8627477,35859,1654869560,861111840,imu_link,-3.899528019246645e-05,8.932739729061723e-05,-2.2360334696713835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.87436,35860,1654869560,871115330,imu_link,-4.0583498048363253e-05,8.846416312735528e-05,-2.295802187290974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.882818,35861,1654869560,881111690,imu_link,-4.006839662906714e-05,8.869072189554572e-05,-2.29886791203171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.8929598,35862,1654869560,891106180,imu_link,-4.22679258917924e-05,8.76048143254593e-05,-2.321248575753998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.903367,35863,1654869560,901107318,imu_link,-4.2819545342354104e-05,8.766227983869612e-05,-2.1950214431853965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9136193,35864,1654869560,911111048,imu_link,-4.2819545342354104e-05,8.766227983869612e-05,-2.1950214431853965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9228113,35865,1654869560,921109853,imu_link,-4.2229905375279486e-05,8.756369061302394e-05,-2.34357485169312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9330838,35866,1654869560,931106546,imu_link,-4.3369240302126855e-05,8.748527034185827e-05,-2.1573983758571558e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9431398,35867,1654869560,941105332,imu_link,-4.3342570279492065e-05,8.730151603231207e-05,-2.2357704438036308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9543657,35868,1654869560,951112951,imu_link,-4.494159293244593e-05,8.668300870340317e-05,-2.1594225472654216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9627528,35869,1654869560,961109756,imu_link,-4.494159293244593e-05,8.668300870340317e-05,-2.1594225472654216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9731808,35870,1654869560,971106931,imu_link,-4.532578168436885e-05,8.628246723674238e-05,-2.2381012968253344e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.982741,35871,1654869560,981121550,imu_link,-4.535049811238423e-05,8.63203895278275e-05,-2.2183834516908973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869560.9943116,35872,1654869560,991113225,imu_link,-4.582619294524193e-05,8.596247062087059e-05,-2.25923413381679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.002639,35873,1654869561,1097678,imu_link,-4.7080451622605324e-05,8.550211350666359e-05,-2.1744432160630822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.013075,35874,1654869561,11109106,imu_link,-4.7080451622605324e-05,8.550211350666359e-05,-2.1744432160630822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.0226333,35875,1654869561,21123239,imu_link,-4.848406751989387e-05,8.429741865256801e-05,-2.3307535229832865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.0344064,35876,1654869561,31115723,imu_link,-4.883119618170895e-05,8.415529737249017e-05,-2.3095461074262857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.042942,35877,1654869561,41071431,imu_link,-4.9818860134109855e-05,8.415496267843992e-05,-2.0881174350506626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.0535622,35878,1654869561,51108026,imu_link,-5.084780423203483e-05,8.363596862182021e-05,-2.0482279069256037e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.0639641,35879,1654869561,61192527,imu_link,-5.0814189307857305e-05,8.334296580869704e-05,-2.1722516976296902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.074114,35880,1654869561,71106069,imu_link,-5.0814189307857305e-05,8.334296580869704e-05,-2.1722516976296902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.0845652,35881,1654869561,81111480,imu_link,-5.172051169211045e-05,8.271966362372041e-05,-2.196464265580289e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.0935032,35882,1654869561,91110668,imu_link,-5.112004146212712e-05,8.224759949371219e-05,-2.4941407900769264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.103205,35883,1654869561,101110579,imu_link,-5.051183688919991e-05,8.30768549349159e-05,-2.3383568986901082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1134129,35884,1654869561,111112230,imu_link,-5.2326377044664696e-05,8.21237190393731e-05,-2.2751808501197957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1227546,35885,1654869561,121117067,imu_link,-5.2326377044664696e-05,8.21237190393731e-05,-2.2751808501197957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1338196,35886,1654869561,131107681,imu_link,-5.25465547980275e-05,8.183204772649333e-05,-2.3288945158128627e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1429756,35887,1654869561,141112721,imu_link,-5.129306737217121e-05,8.253065607277676e-05,-2.361595215916168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1531305,35888,1654869561,151117743,imu_link,-5.39048487553373e-05,8.09835473774001e-05,-2.315018355147913e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1630678,35889,1654869561,161111672,imu_link,-5.3853891586186364e-05,8.076675294432789e-05,-2.4010212655412033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1729891,35890,1654869561,171113490,imu_link,-5.3853891586186364e-05,8.076675294432789e-05,-2.4010212655412033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.183959,35891,1654869561,181112160,imu_link,-5.510753544513136e-05,8.008209988474846e-05,-2.3452412278857082e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.1943352,35892,1654869561,191125996,imu_link,-5.4874657507753e-05,8.02961949375458e-05,-2.3265736672328785e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2027674,35893,1654869561,201117666,imu_link,-5.617900023935363e-05,7.888965774327517e-05,-2.4906670660129748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2133362,35894,1654869561,211113039,imu_link,-5.512719872058369e-05,7.978348003234714e-05,-2.4404687792412005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2228346,35895,1654869561,221107617,imu_link,-5.860989767825231e-05,7.721526344539598e-05,-2.4549581212340854e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2337685,35896,1654869561,231127527,imu_link,-5.761009015259333e-05,7.842225750209764e-05,-2.3044032786856405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2427924,35897,1654869561,241111512,imu_link,-5.755914389737882e-05,7.832503615645692e-05,-2.3497512302128598e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2531571,35898,1654869561,251106645,imu_link,-5.820714795845561e-05,7.794405246386304e-05,-2.3165775928646326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.262857,35899,1654869561,261108315,imu_link,-5.822188904858194e-05,7.78542016632855e-05,-2.3429387510987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.27334,35900,1654869561,271111281,imu_link,-5.9175436035729945e-05,7.675674714846537e-05,-2.4630684492876753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2844007,35901,1654869561,281138783,imu_link,-5.9175436035729945e-05,7.675674714846537e-05,-2.4630684492876753e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.2937222,35902,1654869561,291109731,imu_link,-5.903168857912533e-05,7.672982610529289e-05,-2.5055795049411245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.303023,35903,1654869561,301253583,imu_link,-5.9791302192024887e-05,7.670799823245034e-05,-2.325691093574278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3140063,35904,1654869561,311107756,imu_link,-6.0405047406675294e-05,7.618885865667835e-05,-2.3377095203613862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3234453,35905,1654869561,321108537,imu_link,-6.195814785314724e-05,7.491819997085258e-05,-2.3419042918249033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3332424,35906,1654869561,331113040,imu_link,-6.195814785314724e-05,7.491819997085258e-05,-2.3419042918249033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3431995,35907,1654869561,341140043,imu_link,-6.256545020733029e-05,7.408021338051185e-05,-2.444760684738867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3545656,35908,1654869561,351117102,imu_link,-6.351876800181344e-05,7.381603063549846e-05,-2.2727943360223435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.363399,35909,1654869561,361107846,imu_link,-6.314847996691242e-05,7.394185377052054e-05,-2.3342485292232595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3729038,35910,1654869561,371112812,imu_link,-6.434592796722427e-05,7.287652260856703e-05,-2.3422502636094578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3830583,35911,1654869561,381341162,imu_link,-6.434592796722427e-05,7.287652260856703e-05,-2.3422502636094578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.3934655,35912,1654869561,391108041,imu_link,-6.362546992022544e-05,7.32852568035014e-05,-2.410544766462408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.40333,35913,1654869561,401107488,imu_link,-6.452203524531797e-05,7.290378562174737e-05,-2.284609763592016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.41303,35914,1654869561,411107214,imu_link,-6.543925701407716e-05,7.200351683422923e-05,-2.3091084585757926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.4227333,35915,1654869561,421109791,imu_link,-6.62365200696513e-05,7.154347986215726e-05,-2.223183400928974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.4348936,35916,1654869561,431332493,imu_link,-6.540502363350242e-05,7.17167931725271e-05,-2.4060014766291715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.4431221,35917,1654869561,441111631,imu_link,-6.540502363350242e-05,7.17167931725271e-05,-2.4060014766291715e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.4528868,35918,1654869561,451109893,imu_link,-6.64621329633519e-05,7.051646389300004e-05,-2.470248546160292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.4628742,35919,1654869561,461116155,imu_link,-6.656792538706213e-05,6.996750744292513e-05,-2.5947252652258612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.4765887,35920,1654869561,472425815,imu_link,-6.767426384612918e-05,6.95183189236559e-05,-2.4236282115452923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.48373,35921,1654869561,481144291,imu_link,-6.776472582714632e-05,6.920967280166224e-05,-2.4858863980625756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.492949,35922,1654869561,491112961,imu_link,-6.776472582714632e-05,6.920967280166224e-05,-2.4858863980625756e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5027633,35923,1654869561,501108927,imu_link,-6.812752690166235e-05,6.904976908117533e-05,-2.4305758415721357e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5131295,35924,1654869561,511111468,imu_link,-6.81767487549223e-05,6.906873022671789e-05,-2.41131019720342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5233524,35925,1654869561,521112082,imu_link,-6.901723827468231e-05,6.80910306982696e-05,-2.4499626306351274e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.532985,35926,1654869561,531150973,imu_link,-6.969560490688309e-05,6.723857950419188e-05,-2.492981184332166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5428622,35927,1654869561,541185087,imu_link,-6.969560490688309e-05,6.723857950419188e-05,-2.492981184332166e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5540445,35928,1654869561,551115369,imu_link,-6.958606536500156e-05,6.682447565253824e-05,-2.631099778227508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5637653,35929,1654869561,561143353,imu_link,-7.036606984911487e-05,6.642261723754928e-05,-2.5231965992134064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5731084,35930,1654869561,571156374,imu_link,-7.127936987672001e-05,6.596092862309888e-05,-2.384129948040936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5831163,35931,1654869561,581111471,imu_link,-7.165917486418039e-05,6.518132431665435e-05,-2.4826555090839975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.5939178,35932,1654869561,591116974,imu_link,-7.147377618821338e-05,6.601611676160246e-05,-2.3094848074833862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6028235,35933,1654869561,601113644,imu_link,-7.147377618821338e-05,6.601611676160246e-05,-2.3094848074833862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6132774,35934,1654869561,611107388,imu_link,-7.122523675207049e-05,6.545273936353624e-05,-2.5355566322105005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6229372,35935,1654869561,621107817,imu_link,-7.186136645032093e-05,6.500860763480887e-05,-2.46946274273796e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.633577,35936,1654869561,631108117,imu_link,-7.299428398255259e-05,6.373105861712247e-05,-2.4701959773665294e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6429365,35937,1654869561,641108249,imu_link,-7.27629303582944e-05,6.346667214529589e-05,-2.6029527361970395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.653197,35938,1654869561,651110308,imu_link,-7.27629303582944e-05,6.346667214529589e-05,-2.6029527361970395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.663052,35939,1654869561,661229660,imu_link,-7.23770062904805e-05,6.350805051624775e-05,-2.6986963348463178e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6730282,35940,1654869561,671113796,imu_link,-7.273078517755494e-05,6.316768121905625e-05,-2.6834270101971924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6831157,35941,1654869561,681107836,imu_link,-7.338367140619084e-05,6.249427678994834e-05,-2.6632715162122622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.6929867,35942,1654869561,691108469,imu_link,-7.397155422950163e-05,6.201130599947646e-05,-2.6130550395464525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.702943,35943,1654869561,701111139,imu_link,-7.397155422950163e-05,6.201130599947646e-05,-2.6130550395464525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.7130969,35944,1654869561,711108679,imu_link,-7.462684152415022e-05,6.065067645977251e-05,-2.7428635803516954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.72339,35945,1654869561,721107793,imu_link,-7.47341982787475e-05,6.09441522101406e-05,-2.6469042495591566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.7334182,35946,1654869561,731124203,imu_link,-7.472703146049753e-05,6.0588590713450685e-05,-2.7292750019114465e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.7429762,35947,1654869561,741109744,imu_link,-7.563122198916972e-05,5.9612113545881584e-05,-2.695018883969169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.7544434,35948,1654869561,751114136,imu_link,-7.563122198916972e-05,5.9612113545881584e-05,-2.695018883969169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.763466,35949,1654869561,761108676,imu_link,-7.64917058404535e-05,5.8080135204363614e-05,-2.7851685445057228e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.77296,35950,1654869561,771112068,imu_link,-7.650536281289533e-05,5.888594387215562e-05,-2.606481393740978e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.7836099,35951,1654869561,781113423,imu_link,-7.612565968884155e-05,5.842357859364711e-05,-2.8134854801464826e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.7947176,35952,1654869561,791111130,imu_link,-7.687806646572426e-05,5.711039193556644e-05,-2.8777882107533514e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8028822,35953,1654869561,801109892,imu_link,-7.643832213943824e-05,5.7482993724988773e-05,-2.920423685282003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8131034,35954,1654869561,811109118,imu_link,-7.643832213943824e-05,5.7482993724988773e-05,-2.920423685282003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.824404,35955,1654869561,821108880,imu_link,-7.721089059486985e-05,5.6172309996327385e-05,-2.9717859433731064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8347936,35956,1654869561,831114013,imu_link,-7.802439358783886e-05,5.533795410883613e-05,-2.915313780249562e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8430543,35957,1654869561,841109572,imu_link,-7.830883259885013e-05,5.497511665453203e-05,-2.907685120590031e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8529017,35958,1654869561,851106519,imu_link,-7.880787597969174e-05,5.377351772040129e-05,-2.996210241690278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8631876,35959,1654869561,861113893,imu_link,-7.880787597969174e-05,5.377351772040129e-05,-2.996210241690278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8751147,35960,1654869561,871115877,imu_link,-7.858622848289087e-05,5.360422801459208e-05,-3.083492265432142e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8827796,35961,1654869561,881109233,imu_link,-7.837816519895568e-05,5.3354680858319625e-05,-3.178270344506018e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.8931437,35962,1654869561,891110162,imu_link,-7.928024569991976e-05,5.273074930300936e-05,-3.0563216569134966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9027336,35963,1654869561,901108554,imu_link,-7.958766218507662e-05,5.175211845198646e-05,-3.142485729767941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9158823,35964,1654869561,911075391,imu_link,-7.958766218507662e-05,5.175211845198646e-05,-3.142485729767941e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.923271,35965,1654869561,921106838,imu_link,-7.947543781483546e-05,5.192641765461303e-05,-3.142138302791864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9328883,35966,1654869561,931108582,imu_link,-7.885216473368928e-05,5.1318238547537476e-05,-3.3893564250320196e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9430747,35967,1654869561,941106659,imu_link,-7.846642256481573e-05,5.1950442866655067e-05,-3.3825592254288495e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9548001,35968,1654869561,951109662,imu_link,-7.913659646874294e-05,5.043955388828181e-05,-3.454345278441906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9632373,35969,1654869561,961108517,imu_link,-7.943078526295722e-05,4.985675332136452e-05,-3.471389936748892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9737904,35970,1654869561,971111816,imu_link,-7.943078526295722e-05,4.985675332136452e-05,-3.471389936748892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1654869561.9828622,35971,1654869561,981105264,imu_link,-7.955706678330898e-05,4.986572821508162e-05,-3.4410499210935086e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
