Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,vector.x,vector.y,vector.z
1654869536.4835868,33399,1654869536,482842220,xsens_imu_link,0.2173900604248047,-0.09375,0.9626047611236572
1654869536.4919984,33400,1654869536,491226676,xsens_imu_link,0.21643519401550293,-0.09471511840820312,0.9616172313690186
1654869536.5024557,33401,1654869536,501798717,xsens_imu_link,0.2169203758239746,-0.09471297264099121,0.9616227149963379
1654869536.51432,33402,1654869536,512772215,xsens_imu_link,0.21642565727233887,-0.09374403953552246,0.9616236686706543
1654869536.5248892,33403,1654869536,522851805,xsens_imu_link,0.21592926979064941,-0.09327125549316406,0.9625921249389648
1654869536.5335534,33404,1654869536,531255704,xsens_imu_link,0.21740126609802246,-0.09521174430847168,0.9630799293518066
1654869536.5425823,33405,1654869536,541792100,xsens_imu_link,0.21885061264038086,-0.09324216842651367,0.9611687660217285
1654869536.5545185,33406,1654869536,552855943,xsens_imu_link,0.21982932090759277,-0.09470486640930176,0.9621396064758301
1654869536.5640888,33407,1654869536,562999641,xsens_imu_link,0.2174088954925537,-0.09470558166503906,0.9611430168151855
1654869536.572018,33408,1654869536,571388097,xsens_imu_link,0.2174057960510254,-0.09372401237487793,0.960179328918457
1654869536.582907,33409,1654869536,581998506,xsens_imu_link,0.2159433364868164,-0.09374117851257324,0.9611334800720215
1654869536.5937843,33410,1654869536,590460161,xsens_imu_link,0.21550250053405762,-0.09662985801696777,0.9586832523345947
1654869536.6047885,33411,1654869536,603273136,xsens_imu_link,0.21884608268737793,-0.09472990036010742,0.9640696048736572
1654869536.6138096,33412,1654869536,612192762,xsens_imu_link,0.21788930892944336,-0.09421753883361816,0.9611513614654541
1654869536.6215997,33413,1654869536,620986525,xsens_imu_link,0.21690607070922852,-0.09325647354125977,0.961632490158081
1654869536.634096,33414,1654869536,631560955,xsens_imu_link,0.2169175148010254,-0.09570455551147461,0.9635567665100098
1654869536.64329,33415,1654869536,642392795,xsens_imu_link,0.2174077033996582,-0.09520149230957031,0.9621098041534424
1654869536.6515744,33416,1654869536,650742031,xsens_imu_link,0.21834778785705566,-0.09277987480163574,0.963106632232666
1654869536.6621358,33417,1654869536,661270260,xsens_imu_link,0.21689963340759277,-0.09228038787841797,0.9611539840698242
1654869536.673803,33418,1654869536,671802915,xsens_imu_link,0.2193279266357422,-0.09275984764099121,0.9616620540618896
1654869536.68343,33419,1654869536,682366327,xsens_imu_link,0.21835732460021973,-0.0937507152557373,0.9631001949310303
1654869536.6914074,33420,1654869536,690773041,xsens_imu_link,0.21787524223327637,-0.09374761581420898,0.9626100063323975
1654869536.7028315,33421,1654869536,702151661,xsens_imu_link,0.21887946128845215,-0.0951683521270752,0.959700345993042
1654869536.7139287,33422,1654869536,711059492,xsens_imu_link,0.2188587188720703,-0.09470915794372559,0.9621291160583496
1654869536.722875,33423,1654869536,721610053,xsens_imu_link,0.2183685302734375,-0.09422588348388672,0.9621267318725586
1654869536.7338028,33424,1654869536,732269866,xsens_imu_link,0.21932172775268555,-0.09375667572021484,0.9640812873840332
1654869536.7415714,33425,1654869536,740680561,xsens_imu_link,0.220306396484375,-0.09224891662597656,0.959735631942749
1654869536.7544641,33426,1654869536,753385135,xsens_imu_link,0.2183830738067627,-0.09568238258361816,0.9621171951293945
1654869536.7632759,33427,1654869536,762468603,xsens_imu_link,0.2188584804534912,-0.09372234344482422,0.9606802463531494
1654869536.7715383,33428,1654869536,770854374,xsens_imu_link,0.21984553337097168,-0.09665155410766602,0.9626116752624512
1654869536.782264,33429,1654869536,781531538,xsens_imu_link,0.21741366386413574,-0.09420418739318848,0.9596908092498779
1654869536.7934933,33430,1654869536,792107412,xsens_imu_link,0.2183668613433838,-0.0937352180480957,0.9616448879241943
1654869536.8033156,33431,1654869536,802674028,xsens_imu_link,0.21788787841796875,-0.09471368789672852,0.96211838722229
1654869536.811846,33432,1654869536,811034967,xsens_imu_link,0.21694588661193848,-0.09664416313171387,0.960639476776123
1654869536.822234,33433,1654869536,821541623,xsens_imu_link,0.21934890747070312,-0.09519243240356445,0.9621310234069824
1654869536.8329854,33434,1654869536,832103110,xsens_imu_link,0.21933603286743164,-0.09422636032104492,0.9626226425170898
1654869536.8433406,33435,1654869536,842719407,xsens_imu_link,0.2178783416748047,-0.09374260902404785,0.9621248245239258
1654869536.8516917,33436,1654869536,851107900,xsens_imu_link,0.21885371208190918,-0.09323692321777344,0.9606835842132568
1654869536.8634493,33437,1654869536,862756966,xsens_imu_link,0.21933889389038086,-0.09323477745056152,0.9606888294219971
1654869536.873399,33438,1654869536,871148903,xsens_imu_link,0.21691226959228516,-0.0932459831237793,0.9606623649597168
1654869536.8849146,33439,1654869536,883950620,xsens_imu_link,0.21741533279418945,-0.0946950912475586,0.9601728916168213
1654869536.8935065,33440,1654869536,892361222,xsens_imu_link,0.21884584426879883,-0.09275674819946289,0.9611718654632568
1654869536.9017367,33441,1654869536,901062158,xsens_imu_link,0.21789240837097168,-0.09421229362487793,0.9606661796569824
1654869536.9136558,33442,1654869536,912138668,xsens_imu_link,0.2207791805267334,-0.09226775169372559,0.9616813659667969
1654869536.9237273,33443,1654869536,923109017,xsens_imu_link,0.2183682918548584,-0.09323930740356445,0.9606781005859375
1654869536.9326437,33444,1654869536,931695924,xsens_imu_link,0.21883487701416016,-0.09228181838989258,0.9621453285217285
1654869536.9412308,33445,1654869536,940358196,xsens_imu_link,0.21838736534118652,-0.09419441223144531,0.9592161178588867
1654869536.9529922,33446,1654869536,952150142,xsens_imu_link,0.21786880493164062,-0.09375810623168945,0.9635801315307617
1654869536.9634721,33447,1654869536,962744978,xsens_imu_link,0.21788930892944336,-0.0932309627532959,0.959702730178833
1654869536.9719138,33448,1654869536,971215077,xsens_imu_link,0.21593070030212402,-0.09277558326721191,0.9616248607635498
1654869536.9826136,33449,1654869536,981737121,xsens_imu_link,0.2174060344696045,-0.09569716453552246,0.9630768299102783
1654869536.9929314,33450,1654869536,991553895,xsens_imu_link,0.2183685302734375,-0.09422588348388672,0.9621267318725586
1654869537.0033402,33451,1654869537,2071828,xsens_imu_link,0.21790242195129395,-0.09616994857788086,0.9621086120605469
1654869537.0112834,33452,1654869537,10566860,xsens_imu_link,0.21693181991577148,-0.09617447853088379,0.9620981216430664
1654869537.0219078,33453,1654869537,21267099,xsens_imu_link,0.21741080284118652,-0.09618258476257324,0.9630734920501709
1654869537.0353677,33454,1654869537,32254099,xsens_imu_link,0.21884751319885254,-0.09423375129699707,0.9631023406982422
1654869537.0440009,33455,1654869537,43346018,xsens_imu_link,0.21593713760375977,-0.09375166893005371,0.9621036052703857
1654869537.052426,33456,1654869537,51715695,xsens_imu_link,0.21932005882263184,-0.09227967262268066,0.9621505737304688
1654869537.0628734,33457,1654869537,62194763,xsens_imu_link,0.21644020080566406,-0.0952005386352539,0.9616138935089111
1654869537.0729973,33458,1654869537,71489809,xsens_imu_link,0.2159276008605957,-0.09376716613769531,0.9635589122772217
1654869537.0828242,33459,1654869537,82063853,xsens_imu_link,0.21647024154663086,-0.09663057327270508,0.9591786861419678
1654869537.0913181,33460,1654869537,90531357,xsens_imu_link,0.21692991256713867,-0.09469723701477051,0.960167646408081
1654869537.1058385,33461,1654869537,101498784,xsens_imu_link,0.21740460395812988,-0.09619307518005371,0.9640438556671143
1654869537.114944,33462,1654869537,112107547,xsens_imu_link,0.21736788749694824,-0.09280014038085938,0.9645514488220215
1654869537.1233194,33463,1654869537,122784529,xsens_imu_link,0.21593546867370605,-0.0932610034942627,0.9616217613220215
1654869537.1318119,33464,1654869537,131180352,xsens_imu_link,0.2174057960510254,-0.0947108268737793,0.9616279602050781
1654869537.1424773,33465,1654869537,141693603,xsens_imu_link,0.21593713760375977,-0.09375166893005371,0.9621036052703857
1654869537.154548,33466,1654869537,153671357,xsens_imu_link,0.21738052368164062,-0.09277915954589844,0.962611198425293
1654869537.1628394,33467,1654869537,162052200,xsens_imu_link,0.21738505363464355,-0.09227824211120605,0.9611592292785645
1654869537.1713533,33468,1654869537,170461838,xsens_imu_link,0.21741199493408203,-0.09470033645629883,0.9606578350067139
1654869537.1819527,33469,1654869537,181185650,xsens_imu_link,0.21691560745239258,-0.09422731399536133,0.9616258144378662
1654869537.1942594,33470,1654869537,191733435,xsens_imu_link,0.21836376190185547,-0.09374046325683594,0.962130069732666
1654869537.2037156,33471,1654869537,202953161,xsens_imu_link,0.2174088954925537,-0.09470558166503906,0.9611430168151855
1654869537.2111855,33472,1654869537,210639584,xsens_imu_link,0.21788930892944336,-0.09421753883361816,0.9611513614654541
1654869537.2221303,33473,1654869537,221478814,xsens_imu_link,0.21838760375976562,-0.09518122673034668,0.9606649875640869
1654869537.2343833,33474,1654869537,233364963,xsens_imu_link,0.21836376190185547,-0.0947270393371582,0.9635789394378662
1654869537.2425928,33475,1654869537,241719400,xsens_imu_link,0.2174072265625,-0.09421467781066895,0.9606609344482422
1654869537.2543387,33476,1654869537,252227799,xsens_imu_link,0.22032380104064941,-0.09468674659729004,0.9606895446777344
1654869537.2619803,33477,1654869537,261104316,xsens_imu_link,0.21985650062561035,-0.09614014625549316,0.9601895809173584
1654869537.2742655,33478,1654869537,272255806,xsens_imu_link,0.21736931800842285,-0.09230422973632812,0.9635846614837646
1654869537.284365,33479,1654869537,283462681,xsens_imu_link,0.21642088890075684,-0.09325861930847168,0.9616270065307617
1654869537.2934852,33480,1654869537,291842172,xsens_imu_link,0.21691250801086426,-0.09423255920410156,0.9621109962463379
1654869537.303463,33481,1654869537,302670774,xsens_imu_link,0.21885228157043457,-0.09373283386230469,0.9616503715515137
1654869537.3121781,33482,1654869537,311092855,xsens_imu_link,0.21836566925048828,-0.09521770477294922,0.9640607833862305
1654869537.3227053,33483,1654869537,321628641,xsens_imu_link,0.2178800106048584,-0.09423303604125977,0.96260666847229
1654869537.3331065,33484,1654869537,332073878,xsens_imu_link,0.2178971767425537,-0.09371113777160645,0.9592142105102539
1654869537.341395,33485,1654869537,340480182,xsens_imu_link,0.21838140487670898,-0.09519171714782715,0.9616351127624512
1654869537.3527293,33486,1654869537,351109166,xsens_imu_link,0.2183845043182373,-0.09518647193908691,0.9611501693725586
1654869537.3628492,33487,1654869537,361785352,xsens_imu_link,0.21837329864501953,-0.0947115421295166,0.9621236324310303
1654869537.3736267,33488,1654869537,372496646,xsens_imu_link,0.21690654754638672,-0.0952296257019043,0.9645299911499023
1654869537.3816876,33489,1654869537,380885451,xsens_imu_link,0.21884918212890625,-0.09373807907104492,0.9621355533599854
1654869537.392862,33490,1654869537,391830342,xsens_imu_link,0.22032761573791504,-0.0976409912109375,0.9645507335662842
1654869537.403742,33491,1654869537,402682128,xsens_imu_link,0.21738505363464355,-0.09227824211120605,0.9611592292785645
1654869537.411794,33492,1654869537,411073396,xsens_imu_link,0.21884799003601074,-0.09522056579589844,0.9645512104034424
1654869537.4222822,33493,1654869537,421612108,xsens_imu_link,0.21887445449829102,-0.09468293190002441,0.9597036838531494
1654869537.4333265,33494,1654869537,432109545,xsens_imu_link,0.21934103965759277,-0.09569859504699707,0.9640684127807617
1654869537.4434953,33495,1654869537,442668552,xsens_imu_link,0.2203369140625,-0.09663891792297363,0.961646556854248
1654869537.4518688,33496,1654869537,451045358,xsens_imu_link,0.2169046401977539,-0.09473896026611328,0.9640483856201172
1654869537.462767,33497,1654869537,461644344,xsens_imu_link,0.2174077033996582,-0.09520149230957031,0.9621098041534424
1654869537.4736404,33498,1654869537,472181408,xsens_imu_link,0.21740269660949707,-0.09471607208251953,0.9621131420135498
1654869537.4838707,33499,1654869537,482686382,xsens_imu_link,0.2149522304534912,-0.09328603744506836,0.9635517597198486
1654869537.4921315,33500,1654869537,491118981,xsens_imu_link,0.21691083908081055,-0.09374189376831055,0.9616291522979736
1654869537.504028,33501,1654869537,501651990,xsens_imu_link,0.21885895729064941,-0.09569549560546875,0.9635779857635498
1654869537.5138304,33502,1654869537,512133983,xsens_imu_link,0.21789288520812988,-0.09618544578552246,0.9635639190673828
1654869537.5238073,33503,1654869537,522709785,xsens_imu_link,0.21789908409118652,-0.09518861770629883,0.9611449241638184
1654869537.5319898,33504,1654869537,531068130,xsens_imu_link,0.2203066349029541,-0.09422183036804199,0.9626331329345703
1654869537.5436425,33505,1654869537,542236174,xsens_imu_link,0.21838116645812988,-0.09420490264892578,0.9601864814758301
1654869537.5539074,33506,1654869537,551340862,xsens_imu_link,0.21980881690979004,-0.09424519538879395,0.9645681381225586
1654869537.5649426,33507,1654869537,563906803,xsens_imu_link,0.2178957462310791,-0.0942070484161377,0.9601812362670898
1654869537.5738885,33508,1654869537,572268628,xsens_imu_link,0.21836209297180176,-0.09226322174072266,0.9601995944976807
1654869537.5816839,33509,1654869537,580662026,xsens_imu_link,0.21787047386169434,-0.09424877166748047,0.964061975479126
1654869537.5922549,33510,1654869537,591205164,xsens_imu_link,0.21739625930786133,-0.0947263240814209,0.9630832672119141
1654869537.6038818,33511,1654869537,601732821,xsens_imu_link,0.21692824363708496,-0.09420633316040039,0.9596855640411377
1654869537.6141222,33512,1654869537,612240146,xsens_imu_link,0.21884918212890625,-0.09472465515136719,0.9635844230651855
1654869537.6219695,33513,1654869537,620781738,xsens_imu_link,0.21498894691467285,-0.09569263458251953,0.9615950584411621
1654869537.6336226,33514,1654869537,631425000,xsens_imu_link,0.21786713600158691,-0.09228110313415527,0.9616494178771973
1654869537.6437063,33515,1654869537,641991821,xsens_imu_link,0.21739459037780762,-0.09324908256530762,0.9611527919769287
1654869537.6509838,33516,1654869537,650401088,xsens_imu_link,0.22028589248657227,-0.09277606010437012,0.9636130332946777
1654869537.6618748,33517,1654869537,660900766,xsens_imu_link,0.21886992454528809,-0.0951840877532959,0.9611556529998779
1654869537.6735551,33518,1654869537,671720072,xsens_imu_link,0.21791839599609375,-0.09811663627624512,0.9625809192657471
1654869537.6832798,33519,1654869537,682139328,xsens_imu_link,0.21885061264038086,-0.09324216842651367,0.9611687660217285
1654869537.6916318,33520,1654869537,690520875,xsens_imu_link,0.2129838466644287,-0.08988642692565918,0.962583065032959
1654869537.7029233,33521,1654869537,701252464,xsens_imu_link,0.21644139289855957,-0.09470462799072266,0.9606471061706543
1654869537.7154193,33522,1654869537,713491369,xsens_imu_link,0.21930265426635742,-0.09181499481201172,0.9640941619873047
1654869537.723519,33523,1654869537,722011259,xsens_imu_link,0.21837186813354492,-0.09520721435546875,0.9630904197692871
1654869537.7312913,33524,1654869537,730392732,xsens_imu_link,0.21835112571716309,-0.09277462959289551,0.9626216888427734
1654869537.7420413,33525,1654869537,741301995,xsens_imu_link,0.2174057960510254,-0.09372401237487793,0.960179328918457
1654869537.7538772,33526,1654869537,751979440,xsens_imu_link,0.21787381172180176,-0.0952303409576416,0.9650256633758545
1654869537.7634163,33527,1654869537,762712955,xsens_imu_link,0.2135152816772461,-0.09424805641174316,0.962073802947998
1654869537.7717845,33528,1654869537,770782854,xsens_imu_link,0.21835732460021973,-0.0937507152557373,0.9631001949310303
1654869537.7820735,33529,1654869537,781355990,xsens_imu_link,0.21691274642944336,-0.09521913528442383,0.9635598659515381
1654869537.7934027,33530,1654869537,792173962,xsens_imu_link,0.21641159057617188,-0.09426069259643555,0.9645309448242188
1654869537.8034043,33531,1654869537,802691065,xsens_imu_link,0.217393159866333,-0.09473156929016113,0.9635684490203857
1654869537.8117049,33532,1654869537,811001986,xsens_imu_link,0.21838593482971191,-0.09469056129455566,0.9601833820343018
1654869537.8230064,33533,1654869537,821521866,xsens_imu_link,0.219818115234375,-0.09324312210083008,0.9616641998291016
1654869537.8331072,33534,1654869537,832099909,xsens_imu_link,0.21934056282043457,-0.09372544288635254,0.9611706733703613
1654869537.843957,33535,1654869537,842600216,xsens_imu_link,0.2174217700958252,-0.09567117691040039,0.9606513977050781
1654869537.853555,33536,1654869537,850983225,xsens_imu_link,0.21641302108764648,-0.09277844429016113,0.9621152877807617
1654869537.8628595,33537,1654869537,861624024,xsens_imu_link,0.21787524223327637,-0.09374761581420898,0.9626100063323975
1654869537.8751643,33538,1654869537,872723202,xsens_imu_link,0.21840357780456543,-0.09712815284729004,0.9611372947692871
1654869537.8842108,33539,1654869537,883229360,xsens_imu_link,0.21789097785949707,-0.09470844268798828,0.9616332054138184
1654869537.8926167,33540,1654869537,891619203,xsens_imu_link,0.21834158897399902,-0.09180378913879395,0.9626281261444092
1654869537.9038463,33541,1654869537,902716584,xsens_imu_link,0.21740102767944336,-0.09422516822814941,0.9616310596466064
1654869537.912448,33542,1654869537,911189218,xsens_imu_link,0.21983909606933594,-0.09567570686340332,0.9621331691741943
1654869537.9232917,33543,1654869537,922078446,xsens_imu_link,0.21642732620239258,-0.09423470497131348,0.9621055126190186
1654869537.931816,33544,1654869537,930816749,xsens_imu_link,0.217393159866333,-0.09473156929016113,0.9635684490203857
1654869537.9425495,33545,1654869537,941727216,xsens_imu_link,0.2198343276977539,-0.09519028663635254,0.9621362686157227
1654869537.9542186,33546,1654869537,952414826,xsens_imu_link,0.21545791625976562,-0.09374332427978516,0.9611282348632812
1654869537.9638593,33547,1654869537,963246521,xsens_imu_link,0.2193458080291748,-0.09618401527404785,0.9640650749206543
1654869537.9722831,33548,1654869537,971637085,xsens_imu_link,0.21884608268737793,-0.09472990036010742,0.9640696048736572
1654869537.9832594,33549,1654869537,982153928,xsens_imu_link,0.21886014938354492,-0.09421300888061523,0.9611620903015137
1654869537.9946735,33550,1654869537,991010687,xsens_imu_link,0.21887779235839844,-0.09566426277160645,0.9606673717498779
1654869538.0022113,33551,1654869538,1557954,xsens_imu_link,0.2179117202758789,-0.09615421295166016,0.9606533050537109
1654869538.0136547,33552,1654869538,12064013,xsens_imu_link,0.21933913230895996,-0.09422135353088379,0.9621374607086182
1654869538.0215302,33553,1654869538,20961675,xsens_imu_link,0.2183988094329834,-0.09664273262023926,0.9611403942108154
1654869538.0333066,33554,1654869538,31515536,xsens_imu_link,0.2193441390991211,-0.09569334983825684,0.96358323097229
1654869538.0426931,33555,1654869538,42073045,xsens_imu_link,0.21641778945922852,-0.09425020217895508,0.9635608196258545
1654869538.0515034,33556,1654869538,50823623,xsens_imu_link,0.21836376190185547,-0.0947270393371582,0.9635789394378662
1654869538.0622163,33557,1654869538,61531901,xsens_imu_link,0.21888113021850586,-0.09565901756286621,0.9601824283599854
1654869538.074881,33558,1654869538,72076930,xsens_imu_link,0.2154548168182373,-0.09374856948852539,0.9616131782531738
1654869538.0884497,33559,1654869538,82870499,xsens_imu_link,0.21595287322998047,-0.0947122573852539,0.9611270427703857
1654869538.093843,33560,1654869538,91354093,xsens_imu_link,0.215925931930542,-0.09229016304016113,0.9616281986236572
1654869538.104382,33561,1654869538,101920990,xsens_imu_link,0.21643710136413574,-0.09520578384399414,0.9620990753173828
1654869538.1148157,33562,1654869538,112526348,xsens_imu_link,0.21544861793518066,-0.09375882148742676,0.9625835418701172
1654869538.1240795,33563,1654869538,122885109,xsens_imu_link,0.2164289951324463,-0.09472537040710449,0.9625875949859619
1654869538.1330016,33564,1654869538,131281931,xsens_imu_link,0.2168886661529541,-0.09279179573059082,0.963576078414917
1654869538.143236,33565,1654869538,141795627,xsens_imu_link,0.21787357330322266,-0.09325718879699707,0.9621281623840332
1654869538.154058,33566,1654869538,152456464,xsens_imu_link,0.21788287162780762,-0.09324145317077637,0.9606728553771973
1654869538.1637135,33567,1654869538,162873277,xsens_imu_link,0.21981334686279297,-0.0927577018737793,0.9616672992706299
1654869538.1727405,33568,1654869538,171267210,xsens_imu_link,0.21643829345703125,-0.09470987319946289,0.961132287979126
1654869538.1829932,33569,1654869538,181737187,xsens_imu_link,0.2178940773010254,-0.09371638298034668,0.9596993923187256
1654869538.1933138,33570,1654869538,192358673,xsens_imu_link,0.21738219261169434,-0.09425640106201172,0.9645416736602783
1654869538.2035801,33571,1654869538,202793856,xsens_imu_link,0.21690130233764648,-0.09375739097595215,0.9630844593048096
1654869538.2121897,33572,1654869538,211206066,xsens_imu_link,0.215925931930542,-0.0932765007019043,0.9630770683288574
1654869538.223309,33573,1654869538,221677468,xsens_imu_link,0.21839404106140137,-0.09615731239318848,0.9611437320709229
1654869538.233143,33574,1654869538,232287363,xsens_imu_link,0.21738529205322266,-0.09425115585327148,0.9640567302703857
1654869538.2435443,33575,1654869538,242743600,xsens_imu_link,0.21789908409118652,-0.09518861770629883,0.9611449241638184
1654869538.2522712,33576,1654869538,251170161,xsens_imu_link,0.21886062622070312,-0.0951995849609375,0.9626109600067139
1654869538.2657502,33577,1654869538,261711208,xsens_imu_link,0.21692180633544922,-0.09421682357788086,0.960655689239502
1654869538.2752733,33578,1654869538,272880533,xsens_imu_link,0.21787190437316895,-0.09276652336120605,0.9616460800170898
1654869538.2850583,33579,1654869538,283636474,xsens_imu_link,0.21691393852233887,-0.09373664855957031,0.961144208908081
1654869538.2939355,33580,1654869538,292117254,xsens_imu_link,0.21740126609802246,-0.09521174430847168,0.9630799293518066
1654869538.3028574,33581,1654869538,300620920,xsens_imu_link,0.21692490577697754,-0.09322500228881836,0.9587221145629883
1654869538.3135748,33582,1654869538,311648735,xsens_imu_link,0.21839404106140137,-0.09517073631286621,0.9596948623657227
1654869538.32508,33583,1654869538,322550742,xsens_imu_link,0.21738052368164062,-0.09277915954589844,0.962611198425293
1654869538.3326561,33584,1654869538,331024837,xsens_imu_link,0.21788454055786133,-0.09373211860656738,0.9611546993255615
1654869538.3435204,33585,1654869538,341756447,xsens_imu_link,0.2169651985168457,-0.09858584403991699,0.9606266021728516
1654869538.3548646,33586,1654869538,350972868,xsens_imu_link,0.22130131721496582,-0.09565854072570801,0.9611790180206299
1654869538.364911,33587,1654869538,363361695,xsens_imu_link,0.21792125701904297,-0.09613847732543945,0.959197998046875
1654869538.3725023,33588,1654869538,371847400,xsens_imu_link,0.216933012008667,-0.09469199180603027,0.9596824645996094
1654869538.383252,33589,1654869538,382354449,xsens_imu_link,0.219343900680542,-0.09470701217651367,0.9621343612670898
1654869538.395049,33590,1654869538,393046246,xsens_imu_link,0.21883654594421387,-0.09375882148742676,0.964076042175293
1654869538.4027557,33591,1654869538,401970592,xsens_imu_link,0.2164478302001953,-0.09469413757324219,0.95967698097229
1654869538.4132829,33592,1654869538,412689684,xsens_imu_link,0.217393159866333,-0.09374499320983887,0.9621195793151855
1654869538.4222999,33593,1654869538,421417930,xsens_imu_link,0.21689987182617188,-0.0942533016204834,0.9640514850616455
1654869538.434319,33594,1654869538,433502183,xsens_imu_link,0.21596288681030273,-0.09666943550109863,0.9625692367553711
1654869538.4432878,33595,1654869538,442103862,xsens_imu_link,0.21692705154418945,-0.09568905830383301,0.9621014595031738
1654869538.451267,33596,1654869538,450526497,xsens_imu_link,0.21692395210266113,-0.09569406509399414,0.9625866413116455
1654869538.461979,33597,1654869538,461142336,xsens_imu_link,0.2164607048034668,-0.09664630889892578,0.9606339931488037
1654869538.4741588,33598,1654869538,472553609,xsens_imu_link,0.21888422966003418,-0.09565377235412598,0.9596972465515137
1654869538.4840314,33599,1654869538,483067862,xsens_imu_link,0.21643996238708496,-0.09421372413635254,0.96016526222229
1654869538.492509,33600,1654869538,491451017,xsens_imu_link,0.2188570499420166,-0.09421825408935547,0.9616470336914062
1654869538.502851,33601,1654869538,501946530,xsens_imu_link,0.21836376190185547,-0.09374046325683594,0.962130069732666
